#RepetitiveGroupOfAttributes;Outline
#Outputs;0-6 years;7-12 years;13-19 years
-0,91637408;-0,79931411;-0,64674411;-0,35856299;-0,062390611;0,26260739;0,58120637;0,9094189;1,2050355;1,4815752;1,5532262;1,599191;1,5643418;1,573655;1,4169842;1,1903148;0,87967699;0,58466124;0,27492475;-0,031702364;-0,32350358;-0,58738045;-0,80708006;-0,93735865;-0,89568993;-0,68555881;-0,41870775;-0,11353769;0,18990493;0,45848343;0,75349918;1,0423562;1,3454834;1,541059;1,5305442;1,5464667;1,5792128;1,61271;1,6487608;1,7515056;1,5730541;1,288403;1,0262836;0,74959367;0,47725989;0,17233017;-0,094400721;-0,37116575;-0,65248219;-0,85490746;-0,4044076;-0,44499479;-0,57736133;-0,75346951;-0,91918304;-1,1036881;-1,2757856;-1,3502004;-1,2615605;-1,1115141;-0,94527481;-0,78472856;-0,60965684;-0,49094455;-0,44993676;-0,49457967;-0,56552465;-0,67020717;-0,78872419;-0,94906014;-1,093699;-1,2268316;-1,3366664;-1,3480975;-1,19374;-1,0388717;-0,91243853;-0,73747196;-0,55087901;-0,41737086;0;0;1
-0,91651616;-0,82895346;-0,59332648;-0,32511837;0,003183506;0,30423491;0,59407153;0,92614565;1,244529;1,546163;1,6533588;1,5390263;1,5077123;1,6036934;1,581992;1,3105069;1,0126597;0,70753019;0,38987508;0,096251647;-0,20318308;-0,5248726;-0,79430414;-0,91390909;-0,90490813;-0,70802313;-0,47663447;-0,18848735;0,096688587;0,37720383;0,64577606;0,9134744;1,1886007;1,444793;1,4985366;1,5522801;1,4635814;1,4494537;1,4780004;1,5783509;1,6178211;1,4158093;1,1170883;0,84094243;0,54833852;0,25908448;-0,02521757;-0,30653387;-0,58083001;-0,82079725;-0,42881871;-0,55720614;-0,69721616;-0,8320266;-1,0139246;-1,187142;-1,3251275;-1,3398233;-1,236924;-1,0762322;-0,92433738;-0,76182497;-0,63818561;-0,57140667;-0,53457266;-0,56244941;-0,63569506;-0,75489219;-0,91615204;-1,0581574;-1,2013862;-1,3323079;-1,3777234;-1,2525956;-1,0722997;-0,92041949;-0,76846645;-0,60604142;-0,43256182;-0,37922606;0;0;1
-1,0041012;-0,90902731;-0,66964441;-0,364507;-0,078415234;0,25098889;0,55316489;0,8866392;1,2032714;1,5512018;1,7192022;1,5923247;1,5051667;1,6549213;1,6700793;1,4452367;1,2212363;0,94713054;0,65814754;0,356954;0,057444668;-0,25238047;-0,55647928;-0,77144109;-0,94723089;-0,94544843;-0,79038849;-0,51601605;-0,22459094;0,085795598;0,38642774;0,68677917;0,98446394;1,2912715;1,513307;1,4686754;1,4347104;1,4895877;1,4800438;1,5770264;1,7485355;1,466149;1,1645345;0,85688475;0,55569121;0,23653272;-0,073081891;-0,39134213;-0,67878126;-0,9147396;-0,50286515;-0,55754595;-0,69043041;-0,79315341;-0,93398174;-1,0475258;-1,1896875;-1,2521297;-1,1828945;-1,0704592;-0,94227649;-0,80619203;-0,63793908;-0,60018463;-0,54311785;-0,54891436;-0,58080214;-0,64859174;-0,69819183;-0,82547628;-0,98132218;-1,1353856;-1,2736315;-1,2456034;-1,1584032;-1,0334907;-0,86582723;-0,71464098;-0,61268991;-0,53855644;0;0;1
-0,78514725;-0,7134183;-0,50318563;-0,2777874;-0,004255042;0,27740363;0,56250173;0,82927999;1,1042558;1,3797663;1,556371;1,5697367;1,5747265;1,5754393;1,4533665;1,2268633;1,0383187;0,77831233;0,52775106;0,21884429;-0,052496107;-0,32080696;-0,59499869;-0,78969157;-0,82565407;-0,7002665;-0,48037493;-0,21805189;0,067081856;0,36558124;0,63610188;0,9146419;1,2184875;1,5027302;1,5843498;1,4900774;1,5495991;1,5797164;1,5216204;1,6160709;1,62213;1,4515844;1,1404322;0,84638801;0,54967071;0,24963873;-0,041928337;-0,34278008;-0,58899306;-0,72894027;-0,51507214;-0,62196165;-0,72190103;-0,87658608;-0,99254641;-1,1490314;-1,2847443;-1,3686057;-1,2631383;-1,1383923;-1,0592677;-0,93657109;-0,81750993;-0,72355837;-0,62949987;-0,56276076;-0,61164337;-0,70588007;-0,85275959;-0,94676462;-1,0793696;-1,2217939;-1,319577;-1,3076727;-1,1647137;-1,0536185;-0,87990076;-0,74677894;-0,58631993;-0,47212387;0;1;0
-0,98701815;-0,89382038;-0,65202825;-0,39367346;-0,11853068;0,20312647;0,54164674;0,77881936;1,0522345;1,299172;1,5109936;1,4719343;1,424988;1,506299;1,4186033;1,1958901;0,94407028;0,64718198;0,35198375;0,034889774;-0,28721807;-0,49731207;-0,77497117;-0,97383563;-0,97081229;-0,78492378;-0,50662622;-0,18461227;0,11873584;0,43404585;0,74107455;1,013363;1,3211428;1,6180311;1,9029012;1,8076941;1,5868588;1,4739999;1,5391614;1,5831031;1,6657285;1,4664885;1,180304;0,88360346;0,56136417;0,25805363;-0,036205678;-0,37643478;-0,66252543;-0,90903098;-0,56401335;-0,49765009;-0,4540276;-0,64847911;-0,80240658;-0,98981614;-1,1429925;-1,1375843;-1,1589918;-1,1258853;-1,160926;-1,0506773;-0,88236549;-0,66171796;-0,60166427;-0,53761076;-0,5914112;-0,6887778;-0,76637061;-0,94812784;-1,125566;-1,2647336;-1,3365051;-1,2580109;-1,0712586;-0,89629915;-0,71108667;-0,52593053;-0,47305023;-0,45397126;0;1;0
-0,96505597;-0,85684362;-0,64361535;-0,39923477;-0,086294946;0,24065737;0,55995552;0,86681348;1,1589851;1,427313;1,6482991;1,5924911;1,5924911;1,675944;1,5392747;1,3670127;1,1275391;0,88962049;0,60280505;0,33966053;0,028845901;-0,27355432;-0,57275811;-0,78278994;-0,89285105;-0,89210809;-0,75274344;-0,48555585;-0,20181591;0,075824887;0,35607467;0,67416335;0,94249128;1,2106464;1,4789744;1,5556889;1,4959068;1,5003991;1,568129;1,6163348;1,7167202;1,5252795;1,2484853;0,92884163;0,63597889;0,30095772;-0,021243132;-0,33979832;-0,62219058;-0,86202703;-0,38795221;-0,4361925;-0,61235937;-0,75870436;-0,93399006;-1,1101915;-1,2505756;-1,3187029;-1,268752;-1,167952;-1,0220908;-0,86969848;-0,72722377;-0,59269697;-0,54259066;-0,54025812;-0,60207894;-0,65748961;-0,75139575;-0,89364584;-1,0433428;-1,1881846;-1,3160939;-1,2895548;-1,1638398;-0,98893422;-0,81798531;-0,67633995;-0,5199737;-0,38933446;0;1;0
-0,9302051;-0,81933661;-0,59988845;-0,31039385;-0,018680203;0,30091804;0,57781015;0,90382827;1,1673224;1,4820359;1,6747718;1,6341591;1,5964772;1,6703058;1,5038077;1,348335;1,0721407;0,78115279;0,51640262;0,22722901;-0,058930044;-0,34506119;-0,61655222;-0,83013875;-0,95587066;-0,8406199;-0,61540781;-0,34162795;-0,058525312;0,18508112;0,47523167;0,73998183;1,0316676;1,2964177;1,5197178;1,5816836;1,578055;1,5893595;1,6069444;1,7043591;1,6571869;1,3733167;1,0992158;0,82511499;0,53217319;0,22346083;-0,064903321;-0,3609155;-0,6387008;-0,85732554;-0,50190159;-0,5708734;-0,72496441;-0,84578372;-0,97734933;-1,1236388;-1,2667183;-1,3006376;-1,1878515;-1,0625941;-0,92223608;-0,77170391;-0,6486237;-0,55877333;-0,55288379;-0,5728831;-0,6286523;-0,68799429;-0,78828394;-0,92925608;-1,0563138;-1,1762678;-1,2785253;-1,2753991;-1,1360878;-0,99095668;-0,8500962;-0,71769321;-0,57628843;-0,53134928;0;0;1
-0,83552735;-0,83323773;-0,5954444;-0,31951256;-0,079386009;0,24949055;0,48861404;0,82093593;1,1050668;1,4256135;1,4960465;1,4205981;1,3944311;1,4925576;1,5289735;1,2823487;1,031799;0,79149797;0,4511515;0,12489165;-0,14233964;-0,44046988;-0,67385841;-0,82475523;-0,86158539;-0,77595363;-0,52043211;-0,22009947;0,10746874;0,42888768;0,74679587;1,0686509;1,3881073;1,5712769;1,4833991;1,4705336;1,4474194;1,4415318;1,4943021;1,6092192;1,686194;1,5211233;1,1846583;0,9295293;0,58543222;0,27881949;-0,044780048;-0,34299752;-0,62614711;-0,79060719;-0,38935686;-0,50290017;-0,64777856;-0,80870609;-1,0133108;-1,1944742;-1,2866042;-1,3907055;-1,3294091;-1,2227783;-1,0289893;-0,84765142;-0,80933846;-0,64215264;-0,50933291;-0,47758352;-0,49282584;-0,60401412;-0,74692998;-0,93810229;-1,1095185;-1,297747;-1,4291493;-1,3677657;-1,2064893;-1,0237995;-0,83336856;-0,6527285;-0,45344439;-0,363277;0;1;0
-0,83995977;-0,73933979;-0,54574305;-0,34067226;-0,058114649;0,23941474;0,57095911;0,84263488;1,1637231;1,4056033;1,5760484;1,5384802;1,4911035;1,5819705;1,4759281;1,2930837;0,9958689;0,67070928;0,37497502;0,082590452;-0,2108675;-0,47919359;-0,65581985;-0,80583373;-0,83300131;-0,67351209;-0,43264968;-0,17235542;0,11928889;0,40569585;0,73363146;1,0153008;1,3228792;1,5927043;1,5836361;1,5196035;1,5453276;1,5514347;1,5706815;1,6669155;1,6212043;1,3730319;1,0834048;0,8100634;0,51377395;0,22035302;-0,072549738;-0,35164662;-0,58186778;-0,76802491;-0,54642779;-0,63555521;-0,76439763;-0,89842187;-1,0571893;-1,222064;-1,3230911;-1,305954;-1,198061;-1,0263205;-0,87606599;-0,76532295;-0,69969882;-0,61684511;-0,59706164;-0,54881513;-0,57885122;-0,73363979;-0,87186501;-1,0200838;-1,1555145;-1,2789715;-1,34987;-1,262001;-1,1706158;-0,99452625;-0,8114042;-0,6621861;-0,51839041;-0,50166051;0;1;0
-0,92622479;-0,86822161;-0,63099707;-0,31956434;-0,008683866;0,30088502;0,61307709;0,96271839;1,2453998;1,5337762;1,5753673;1,4533552;1,4469699;1,5249747;1,2895795;1,0220849;0,81326658;0,50935822;0,2368589;-0,067584447;-0,35596086;-0,64965266;-0,85959276;-0,9461402;-0,82259222;-0,61734621;-0,35747954;-0,03848794;0,26240032;0,54180272;0,86107045;1,1746431;1,4694049;1,6504383;1,5696722;1,4328185;1,4637099;1,5931427;1,6116085;1,761578;1,6345612;1,3508444;1,1002624;0,8274179;0,51574357;0,21131748;-0,08969158;-0,37415049;-0,63831434;-0,85905777;-0,47051757;-0,56869671;-0,69452271;-0,89105357;-1,0658742;-1,2197095;-1,2319797;-1,210839;-1,152577;-1,0982497;-0,99171782;-0,81429126;-0,69730121;-0,57116457;-0,50227177;-0,51421411;-0,58455655;-0,74498427;-0,88280438;-1,0323943;-1,1614647;-1,2617148;-1,3330064;-1,2350343;-1,0848059;-0,93033213;-0,7870931;-0,58512606;-0,41881346;-0,39325478;0;0;1
-0,87375378;-0,7783673;-0,58971738;-0,36902605;-0,063232202;0,23409958;0,55315869;0,83879113;1,1162928;1,3992149;1,6315454;1,6268777;1,5323193;1,6003773;1,6603044;1,4543238;1,1784784;0,92883235;0,65208358;0,35606177;0,049801153;-0,2371262;-0,52053019;-0,67489518;-0,84684681;-0,83245226;-0,66810444;-0,41773564;-0,11820553;0,17793674;0,47230227;0,77464805;1,1013863;1,4165305;1,5303619;1,4415253;1,4416758;1,548581;1,5323193;1,5500867;1,6047438;1,3703054;1,1271338;0,83939341;0,5546644;0,26195514;-0,026056319;-0,31823858;-0,58098429;-0,79994407;-0,49951053;-0,59414416;-0,69504152;-0,85756744;-1,0233607;-1,1964266;-1,337978;-1,3552786;-1,222912;-1,0827458;-0,97891229;-0,84921077;-0,71401342;-0,62105113;-0,56003992;-0,56220813;-0,61992185;-0,69579438;-0,84791586;-0,99698076;-1,1281579;-1,2614731;-1,3612954;-1,26593;-1,1722299;-0,99544494;-0,82755871;-0,63630393;-0,45829936;-0,42518888;0;0;1
-0,93733699;-0,83560369;-0,60269969;-0,3251748;0,000592549;0,30840696;0,61848728;0,93571392;1,2163375;1,4349876;1,4721717;1,4344066;1,4258852;1,4431216;1,2912866;1,0825135;0,78891429;0,46665231;0,1578502;-0,12197933;-0,42797327;-0,70050155;-0,88688672;-0,9264529;-0,78825209;-0,53390915;-0,25396343;0,044458136;0,33904509;0,64521334;0,91479787;1,2128515;1,5223314;1,6119993;1,6317533;1,489408;1,4390546;1,4208499;1,5277541;1,6991494;1,6861737;1,4584213;1,1580437;0,87025445;0,57704253;0,26696221;-0,015365617;-0,32654984;-0,58403019;-0,83198211;-0,44627481;-0,59812915;-0,74444461;-0,85708136;-0,93232101;-1,0801471;-1,2445704;-1,3127799;-1,3538625;-1,2039197;-1,0841173;-0,91361278;-0,79288074;-0,64914105;-0,53832476;-0,55079692;-0,60550786;-0,68462085;-0,84178167;-1,0051011;-1,1424304;-1,2909537;-1,3508045;-1,2782685;-1,0838461;-0,90582736;-0,71369028;-0,53516799;-0,406728;-0,34709791;0;1;0
-0,84470109;-0,77316954;-0,54128155;-0,2705154;0,001822865;0,30951263;0,63016178;0,88125516;1,1612628;1,4261866;1,5421837;1,5071297;1,5062799;1,5279497;1,379023;1,1429922;0,92438229;0,6692099;0,35848211;0,077985802;-0,21587354;-0,4855562;-0,70395369;-0,82774767;-0,78878454;-0,63118993;-0,38506786;-0,10467778;0,20218344;0,49262235;0,76993193;1,0533388;1,3467307;1,5398468;1,6020943;1,6078305;1,5009687;1,5676776;1,6320496;1,7006706;1,6443717;1,3681881;1,0811696;0,78565315;0,4993145;0,2048603;-0,10994651;-0,38840331;-0,64801588;-0,83176295;-0,62252201;-0,7074166;-0,85555723;-1,0218622;-1,1398139;-1,2368606;-1,3242663;-1,2217979;-1,1423633;-1,0378596;-0,89260832;-0,74425524;-0,65965809;-0,58064833;-0,58753168;-0,64999166;-0,75967904;-0,90097881;-1,0296379;-1,1647554;-1,2807291;-1,3064227;-1,2425712;-1,0904832;-0,94756886;-0,7943507;-0,66821978;-0,52061027;-0,44128184;-0,52237359;0;1;0
-0,6219443;-0,55980752;-0,43663698;-0,19448172;0,074287426;0,33607078;0,61275905;0,89216244;1,1321399;1,3730225;1,5217605;1,5930325;1,5667297;1,4267311;1,2396702;1,0346217;0,80830465;0,58637142;0,31412352;0,044958414;-0,24131764;-0,44843081;-0,65215008;-0,68736186;-0,65885304;-0,49331523;-0,26931737;-0,003348195;0,25614427;0,53880016;0,81480964;1,0670618;1,3656407;1,5064879;1,4937607;1,5330735;1,5978405;1,6583652;1,6286685;1,6334766;1,697678;1,4493571;1,1337803;0,90056236;0,58068663;0,28550157;0,009124413;-0,26400025;-0,51243424;-0,66960041;-0,61068785;-0,6555157;-0,71439999;-0,85581278;-0,93989682;-0,98226409;-1,0899358;-1,1358469;-1,1850161;-1,1779455;-1,1292995;-1,0541018;-1,0102921;-0,96388043;-0,88016406;-0,82119492;-0,84325532;-0,90157395;-0,9832257;-1,0526877;-1,1181901;-1,1459381;-1,196841;-1,1648054;-1,1340396;-1,048417;-0,93732311;-0,83604327;-0,74005227;-0,68591945;1;0;0
-0,67985856;-0,67455998;-0,45316997;-0,19995818;-0,006423588;0,28209192;0,5104155;0,73095773;0,96503407;1,1734955;1,3881033;1,487747;1,4892609;1,4610724;1,3246414;1,0859932;0,8971819;0,68451185;0,38113003;0,22235416;0,030757338;-0,21642921;-0,4155046;-0,55136031;-0,56577246;-0,49649725;-0,26893061;0,011107158;0,29789684;0,63040573;0,88897667;1,1903299;1,5101525;1,6137019;1,4947109;1,5383106;1,4554408;1,4712457;1,458741;1,5159052;1,5679827;1,4992525;1,2171559;0,93633087;0,66652694;0,3631754;0,083440408;-0,18366881;-0,41350628;-0,6287802;-0,54527451;-0,62024191;-0,72672833;-0,89492054;-1,0169091;-1,144711;-1,2492293;-1,2980338;-1,2875214;-1,2240989;-1,1705681;-1,0662919;-0,97957679;-0,88614003;-0,81277734;-0,83509195;-0,88959168;-1,0145172;-1,1231533;-1,2313958;-1,327609;-1,3494362;-1,3410493;-1,2066893;-1,0686838;-0,91932431;-0,80224073;-0,68297716;-0,56180609;-0,49452921;1;0;0
-0,75945798;-0,68857922;-0,50671018;-0,25837616;0,01954091;0,29293656;0,52650058;0,76899981;1,0013151;1,2870262;1,4823088;1,5787659;1,5684312;1,4713282;1,3126476;1,106815;0,8822508;0,6416678;0,37679827;0,073087529;-0,20629363;-0,47284254;-0,68642616;-0,71400687;-0,69544748;-0,48724652;-0,29736809;-0,034500914;0,25101646;0,49405396;0,78084164;1,0654763;1,3436517;1,6114925;1,6009425;1,6168751;1,5557282;1,5888853;1,6173057;1,6995526;1,6976149;1,4881221;1,1718375;0,87772937;0,58751832;0,29808237;0,004857036;-0,28910034;-0,48601927;-0,66579984;-0,75274043;-0,79946185;-0,80241154;-0,85694857;-0,97691711;-1,0801133;-1,1606162;-1,1751494;-1,1051534;-1,0533938;-1,0009668;-1,0323154;-0,9664317;-0,86497948;-0,80075368;-0,72970268;-0,74761615;-0,80443542;-0,87727346;-0,99371098;-1,0829984;-1,1636951;-1,222732;-1,2025794;-1,1143039;-1,0156722;-0,90351927;-0,78451961;-0,70759075;-0,71512646;1;0;0
