Date;Open;High;Low;Close;Adj Close;Volume
2015-06-24;18.110001;18.110001;17.070000;17.410000;17.410000;81700
2015-06-25;17.500000;17.500000;16.500000;16.930000;16.930000;76500
2015-06-26;16.889999;17.059999;16.540001;16.860001;16.860001;407500
2015-06-29;16.660000;16.770000;15.930000;16.180000;16.180000;104300
2015-06-30;15.900000;16.400000;15.900000;16.230000;16.230000;80900
2015-07-01;16.313000;16.350000;15.370000;15.700000;15.700000;113100
2015-07-02;15.740000;16.049999;15.260000;15.520000;15.520000;82200
2015-07-06;15.520000;16.389999;15.270000;16.260000;16.260000;129000
2015-07-07;16.330000;16.500000;16.049999;16.379999;16.379999;101900
2015-07-08;16.230000;16.500000;15.760000;15.900000;15.900000;72400
2015-07-09;16.320000;16.500000;15.750000;15.990000;15.990000;93200
2015-07-10;16.030001;17.270000;15.900000;16.830000;16.830000;118600
2015-07-13;16.940001;17.100000;16.260000;16.879999;16.879999;62500
2015-07-14;16.799999;16.959999;16.309999;16.500000;16.500000;85400
2015-07-15;16.500000;16.669001;15.860000;16.080000;16.080000;83200
2015-07-16;16.230000;16.940001;15.960000;16.260000;16.260000;164100
2015-07-17;16.469999;16.730000;15.900000;16.600000;16.600000;118500
2015-07-20;16.559999;16.610001;15.850000;16.110001;16.110001;84600
2015-07-21;16.020000;16.020000;15.140000;15.600000;15.600000;201100
2015-07-22;15.570000;15.584000;14.910000;15.350000;15.350000;153100
2015-07-23;15.470000;15.598000;14.950000;15.040000;15.040000;88300
2015-07-24;15.000000;15.208000;14.410000;14.450000;14.450000;86500
2015-07-27;14.290000;14.290000;13.610000;13.810000;13.810000;137700
2015-07-28;13.810000;15.870000;13.643000;14.110000;14.110000;118900
2015-07-29;14.090000;14.748000;13.960000;14.490000;14.490000;73500
2015-07-30;14.280000;14.490000;13.840000;14.280000;14.280000;78900
2015-07-31;14.280000;14.607000;14.130000;14.410000;14.410000;91000
2015-08-03;14.590000;14.980000;14.138000;14.300000;14.300000;49600
2015-08-04;14.360000;14.637000;13.940000;14.360000;14.360000;50600
2015-08-05;15.000000;15.350000;14.358000;14.940000;14.940000;165200
2015-08-06;14.980000;14.980000;13.900000;14.040000;14.040000;82400
2015-08-07;14.010000;14.010000;12.850000;13.060000;13.060000;95400
2015-08-10;13.160000;14.140000;12.460000;12.760000;12.760000;151000
2015-08-11;12.750000;13.099000;12.100000;12.600000;12.600000;104800
2015-08-12;12.490000;12.960000;12.250000;12.860000;12.860000;54100
2015-08-13;12.900000;13.375000;12.680000;12.900000;12.900000;81000
2015-08-14;12.840000;13.000000;12.285000;12.990000;12.990000;73000
2015-08-17;13.100000;13.550000;12.640000;13.510000;13.510000;89800
2015-08-18;13.390000;13.651000;13.180000;13.250000;13.250000;52500
2015-08-19;13.040000;13.040000;12.120000;12.460000;12.460000;103300
2015-08-20;12.250000;12.680000;11.710000;12.500000;12.500000;105800
2015-08-21;12.100000;12.970000;12.100000;12.460000;12.460000;76200
2015-08-24;12.090000;12.100000;11.080000;11.960000;11.960000;152000
2015-08-25;12.520000;12.520000;11.300000;11.300000;11.300000;113400
2015-08-26;11.570000;12.130000;11.000000;12.060000;12.060000;302800
2015-08-27;12.130000;12.210000;11.900000;12.060000;12.060000;92900
2015-08-28;12.000000;12.130000;11.841000;12.100000;12.100000;52400
2015-08-31;12.080000;12.180000;11.860000;11.880000;11.880000;30600
2015-09-01;11.640000;11.700000;11.020000;11.420000;11.420000;84800
2015-09-02;11.300000;11.300000;10.520000;11.020000;11.020000;71500
2015-09-03;11.540000;11.580000;10.950000;11.060000;11.060000;182000
2015-09-04;10.840000;11.650000;10.812000;11.180000;11.180000;50300
2015-09-08;11.370000;12.150000;11.230000;12.000000;12.000000;78700
2015-09-09;12.030000;12.180000;11.500000;11.990000;11.990000;66300
2015-09-10;11.870000;12.120000;11.510000;12.020000;12.020000;71200
2015-09-11;11.930000;12.300000;11.540000;12.190000;12.190000;47200
2015-09-14;12.220000;12.220000;11.850000;12.100000;12.100000;35400
2015-09-15;12.060000;12.750000;11.600000;12.480000;12.480000;75300
2015-09-16;12.560000;12.870000;12.010000;12.300000;12.300000;108500
2015-09-17;12.290000;13.000000;12.120000;12.650000;12.650000;98600
2015-09-18;12.260000;13.110000;12.260000;12.540000;12.540000;169700
2015-09-21;13.250000;13.920000;11.405000;12.170000;12.170000;152500
2015-09-22;11.930000;12.138000;11.100000;11.270000;11.270000;78200
2015-09-23;11.260000;11.706000;11.000000;11.180000;11.180000;124200
2015-09-24;11.050000;11.738000;10.750000;10.990000;10.990000;84000
2015-09-25;11.150000;11.696000;10.000000;10.190000;10.190000;154100
2015-09-28;10.050000;10.080000;9.110000;9.260000;9.260000;98400
2015-09-29;9.210000;9.600000;8.710000;8.850000;8.850000;120500
2015-09-30;8.910000;9.486000;8.450000;8.760000;8.760000;230000
2015-10-01;8.790000;9.864000;8.560000;8.920000;8.920000;82600
2015-10-02;8.810000;9.560000;8.750000;9.530000;9.530000;50200
2015-10-05;9.770000;11.110000;9.550000;10.920000;10.920000;103900
2015-10-06;11.030000;11.520000;10.420000;11.510000;11.510000;139100
2015-10-07;11.520000;12.230000;11.520000;12.120000;12.120000;130800
2015-10-08;11.990000;12.295000;11.530000;11.980000;11.980000;73100
2015-10-09;12.050000;12.110000;11.630000;11.670000;11.670000;30200
2015-10-12;11.690000;11.690000;10.740000;11.470000;11.470000;31400
2015-10-13;11.240000;11.640000;10.760000;10.880000;10.880000;67400
2015-10-14;10.920000;11.400000;10.440000;10.820000;10.820000;103300
2015-10-15;10.850000;11.430000;10.840000;11.310000;11.310000;50900
2015-10-16;11.400000;11.740000;10.505000;10.810000;10.810000;75000
2015-10-19;10.830000;11.320000;10.650000;11.290000;11.290000;64800
2015-10-20;11.330000;11.442000;10.950000;11.240000;11.240000;64900
2015-10-21;11.350000;12.150000;10.990000;11.720000;11.720000;132300
2015-10-22;11.790000;12.110000;11.310000;11.700000;11.700000;132100
2015-10-23;11.870000;12.030000;11.410000;11.830000;11.830000;217200
2015-10-26;11.810000;11.910000;11.210000;11.240000;11.240000;176100
2015-10-27;11.690000;11.990000;11.050000;11.440000;11.440000;138400
2015-10-28;11.310000;11.970000;11.186000;11.670000;11.670000;61100
2015-10-29;11.670000;12.110000;11.030000;11.120000;11.120000;59300
2015-10-30;11.090000;11.280000;10.800000;11.120000;11.120000;113900
2015-11-02;11.020000;11.640000;10.850000;11.480000;11.480000;130100
2015-11-03;11.530000;11.540000;9.530000;11.070000;11.070000;246500
2015-11-04;11.140000;11.440000;10.310000;11.000000;11.000000;82000
2015-11-05;11.000000;11.380000;10.540000;10.890000;10.890000;39900
2015-11-06;10.750000;11.110000;10.500000;10.910000;10.910000;57600
2015-11-09;11.100000;11.200000;10.765000;10.920000;10.920000;58900
2015-11-10;11.090000;11.090000;10.560000;10.940000;10.940000;59500
2015-11-11;10.940000;11.080000;10.555000;10.670000;10.670000;84400
2015-11-12;10.530000;10.630000;10.080000;10.200000;10.200000;54400
2015-11-13;10.140000;11.060000;9.930000;10.870000;10.870000;95300
2015-11-16;10.880000;11.000000;10.460000;10.800000;10.800000;35600
2015-11-17;10.850000;10.910000;10.060000;10.240000;10.240000;71100
2015-11-18;10.170000;10.740000;10.130000;10.490000;10.490000;57700
2015-11-19;10.530000;10.530000;10.100000;10.270000;10.270000;37400
2015-11-20;10.330000;10.830000;10.030000;10.540000;10.540000;44900
2015-11-23;10.690000;11.187000;10.690000;11.080000;11.080000;160500
2015-11-24;11.110000;11.381000;11.040000;11.330000;11.330000;110400
2015-11-25;11.350000;11.600000;11.230000;11.580000;11.580000;106800
2015-11-27;11.550000;11.720000;11.520000;11.640000;11.640000;32100
2015-11-30;11.750000;11.970000;11.529000;11.790000;11.790000;83500
2015-12-01;11.930000;12.000000;11.620000;11.770000;11.770000;38500
2015-12-02;11.000000;11.410000;10.710000;10.990000;10.990000;261100
2015-12-03;10.980000;11.180000;10.001000;10.060000;10.060000;223300
2015-12-04;9.350000;9.630000;9.060000;9.250000;9.250000;1844900
2015-12-07;9.300000;9.333000;8.870000;9.000000;9.000000;404100
2015-12-08;8.910000;9.520000;8.890000;9.250000;9.250000;253900
2015-12-09;9.150000;9.410000;9.150000;9.180000;9.180000;142800
2015-12-10;9.460000;9.940000;9.150000;9.750000;9.750000;240700
2015-12-11;9.750000;10.040000;9.570000;9.570000;9.570000;294700
2015-12-14;9.870000;9.890000;9.350000;9.350000;9.350000;166900
2015-12-15;9.500000;9.915000;9.490000;9.700000;9.700000;202600
2015-12-16;9.800000;10.700000;9.695000;10.620000;10.620000;167900
2015-12-17;10.620000;10.910000;10.190000;10.430000;10.430000;106100
2015-12-18;10.420000;10.860000;10.220000;10.750000;10.750000;448900
2015-12-21;10.660000;10.940000;10.410000;10.700000;10.700000;168900
2015-12-22;10.750000;10.890000;10.510000;10.670000;10.670000;111200
2015-12-23;10.750000;10.910000;10.470000;10.770000;10.770000;222300
2015-12-24;10.740000;10.850000;10.470000;10.500000;10.500000;49200
2015-12-28;10.450000;10.700000;10.350000;10.550000;10.550000;78500
2015-12-29;10.570000;10.790000;10.340000;10.740000;10.740000;73300
2015-12-30;10.810000;11.130000;10.575000;10.960000;10.960000;116700
2015-12-31;10.860000;11.030000;10.580000;10.940000;10.940000;146800
2016-01-04;10.710000;11.030000;10.280000;10.960000;10.960000;108500
2016-01-05;10.950000;11.199000;10.570000;10.750000;10.750000;116600
2016-01-06;10.450000;10.820000;10.260000;10.460000;10.460000;106100
2016-01-07;10.140000;10.540000;9.750000;10.080000;10.080000;148200
2016-01-08;10.100000;10.440000;9.845000;9.880000;9.880000;110400
2016-01-11;9.770000;9.890000;8.860000;9.110000;9.110000;103900
2016-01-12;9.150000;9.370000;8.335000;8.880000;8.880000;154600
2016-01-13;8.950000;9.050000;8.080000;8.330000;8.330000;111500
2016-01-14;8.370000;9.110000;7.890000;8.840000;8.840000;82500
2016-01-15;8.570000;9.230000;8.200000;8.780000;8.780000;102400
2016-01-19;8.870000;9.680000;8.040000;8.360000;8.360000;137500
2016-01-20;8.140000;9.405000;7.880000;9.020000;9.020000;119000
2016-01-21;9.060000;9.308000;8.680000;8.910000;8.910000;118000
2016-01-22;9.010000;9.320000;8.920000;9.310000;9.310000;115500
2016-01-25;9.260000;9.630000;9.200000;9.470000;9.470000;150900
2016-01-26;9.550000;9.680000;9.260000;9.570000;9.570000;167500
2016-01-27;9.570000;9.720000;9.420000;9.690000;9.690000;235400
2016-01-28;9.700000;9.700000;8.440000;9.090000;9.090000;138700
2016-01-29;9.080000;9.280000;8.670000;8.870000;8.870000;128400
2016-02-01;8.830000;9.230000;8.560000;9.120000;9.120000;98600
2016-02-02;9.010000;9.210000;8.460000;8.710000;8.710000;99200
2016-02-03;8.740000;8.980000;8.575000;8.860000;8.860000;85700
2016-02-04;8.860000;9.660000;8.860000;9.500000;9.500000;89800
2016-02-05;9.430000;9.430000;8.470000;8.590000;8.590000;148300
2016-02-08;8.560000;8.565000;8.010000;8.280000;8.280000;187400
2016-02-09;8.070000;8.330000;7.450000;7.560000;7.560000;163800
2016-02-10;8.050000;8.570000;7.710000;7.950000;7.950000;128900
2016-02-11;7.860000;8.140000;7.610000;7.960000;7.960000;115600
2016-02-12;8.060000;8.370000;7.790000;8.220000;8.220000;113600
2016-02-16;8.340000;8.771000;8.260000;8.420000;8.420000;103600
2016-02-17;9.000000;9.000000;7.650000;8.280000;8.280000;264000
2016-02-18;8.200000;8.200000;7.741000;8.020000;8.020000;183700
2016-02-19;7.990000;8.650000;7.950000;8.500000;8.500000;187700
2016-02-22;8.600000;9.050000;8.380000;8.930000;8.930000;190700
2016-02-23;8.980000;9.260000;8.130000;8.160000;8.160000;65500
2016-02-24;8.040000;8.400000;7.670000;8.090000;8.090000;95700
2016-02-25;8.110000;8.290000;7.720000;7.980000;7.980000;100700
2016-02-26;8.020000;8.380000;7.954000;8.370000;8.370000;55500
2016-02-29;8.410000;8.410000;7.960000;7.990000;7.990000;51800
2016-03-01;8.040000;8.180000;7.900000;8.140000;8.140000;55000
2016-03-02;8.150000;9.050000;8.150000;8.980000;8.980000;89200
2016-03-03;8.920000;9.380000;8.900000;9.050000;9.050000;73100
2016-03-04;9.090000;9.395000;8.590000;8.730000;8.730000;82900
2016-03-07;8.710000;9.410000;8.710000;9.350000;9.350000;64600
2016-03-08;9.340000;9.340000;8.820000;8.950000;8.950000;49200
2016-03-09;8.950000;9.130000;8.710000;8.920000;8.920000;37300
2016-03-10;8.950000;9.095000;8.400000;8.670000;8.670000;36000
2016-03-11;8.720000;8.810000;8.490000;8.790000;8.790000;33100
2016-03-14;8.740000;9.000000;8.520000;8.670000;8.670000;34500
2016-03-15;8.650000;8.650000;8.160000;8.260000;8.260000;61400
2016-03-16;8.150000;8.280000;7.870000;8.250000;8.250000;45900
2016-03-17;8.220000;8.730000;7.920000;8.600000;8.600000;45600
2016-03-18;8.560000;9.000000;8.180000;8.510000;8.510000;79700
2016-03-21;8.530000;9.000000;8.500000;8.920000;8.920000;75000
2016-03-22;8.880000;9.140000;8.880000;8.910000;8.910000;24900
2016-03-23;8.890000;9.010000;8.510000;8.510000;8.510000;36500
2016-03-24;8.480000;8.900000;8.480000;8.660000;8.660000;27100
2016-03-28;8.685000;8.685000;8.500000;8.510000;8.510000;58100
2016-03-29;8.480000;9.060000;8.240000;8.960000;8.960000;35300
2016-03-30;8.960000;9.190000;8.510000;9.010000;9.010000;35100
2016-03-31;9.080000;10.190000;9.000000;9.860000;9.860000;99500
2016-04-01;9.800000;10.000000;9.640000;9.760000;9.760000;43600
2016-04-04;9.740000;10.110000;9.590000;9.750000;9.750000;44400
2016-04-05;9.690000;9.980000;9.490000;9.490000;9.490000;63900
2016-04-06;9.550000;10.480000;9.340000;10.210000;10.210000;368000
2016-04-07;10.170000;10.990000;10.030000;10.910000;10.910000;113300
2016-04-08;11.000000;11.300000;10.640000;10.920000;10.920000;117100
2016-04-11;11.030000;11.080000;10.331000;10.600000;10.600000;90000
2016-04-12;8.600000;9.660000;8.600000;9.150000;9.150000;452200
2016-04-13;9.170000;9.860000;9.080000;9.770000;9.770000;92600
2016-04-14;9.800000;9.870000;9.490000;9.510000;9.510000;40000
2016-04-15;9.510000;9.830000;9.360000;9.750000;9.750000;94600
2016-04-18;9.690000;10.000000;9.690000;9.970000;9.970000;88400
2016-04-19;10.040000;10.040000;9.670000;9.880000;9.880000;77600
2016-04-20;9.960000;10.090000;9.800000;9.970000;9.970000;176400
2016-04-21;10.000000;10.090000;9.740000;9.840000;9.840000;71300
2016-04-22;9.850000;10.020000;9.660000;9.840000;9.840000;37300
2016-04-25;9.860000;9.880000;9.250000;9.320000;9.320000;53300
2016-04-26;9.320000;9.420000;9.100000;9.230000;9.230000;65800
2016-04-27;9.120000;9.555000;8.970000;9.210000;9.210000;75900
2016-04-28;9.290000;9.340000;9.090000;9.250000;9.250000;46000
2016-04-29;9.140000;9.240000;8.630000;9.170000;9.170000;92600
2016-05-02;9.260000;9.610000;8.910000;9.310000;9.310000;117600
2016-05-03;8.050000;9.260000;7.650000;9.090000;9.090000;150200
2016-05-04;9.120000;9.120000;8.700000;8.950000;8.950000;70800
2016-05-05;9.000000;9.040000;8.540000;8.620000;8.620000;70100
2016-05-06;8.600000;8.850000;8.500000;8.600000;8.600000;47800
2016-05-09;8.520000;9.030000;8.500000;8.750000;8.750000;53900
2016-05-10;8.790000;8.790000;8.430000;8.470000;8.470000;71100
2016-05-11;8.500000;8.780000;8.300000;8.440000;8.440000;66500
2016-05-12;8.480000;8.621000;8.150000;8.240000;8.240000;98800
2016-05-13;8.220000;8.600000;8.020000;8.290000;8.290000;44900
2016-05-16;8.340000;8.970000;8.340000;8.880000;8.880000;45400
2016-05-17;8.860000;8.900000;8.310000;8.460000;8.460000;86700
2016-05-18;8.420000;8.650000;8.320000;8.480000;8.480000;29000
2016-05-19;8.450000;8.450000;8.020000;8.210000;8.210000;30700
2016-05-20;8.300000;8.650000;8.270000;8.480000;8.480000;98300
2016-05-23;8.470000;8.600000;8.240000;8.410000;8.410000;48000
2016-05-24;8.500000;8.720000;8.460000;8.650000;8.650000;53100
2016-05-25;8.660000;8.690000;8.420000;8.530000;8.530000;64400
2016-05-26;8.520000;8.600000;8.440000;8.440000;8.440000;26400
2016-05-27;8.372000;8.570000;8.300000;8.500000;8.500000;107800
2016-05-31;8.520000;8.900000;8.520000;8.620000;8.620000;49400
2016-06-01;8.640000;8.880000;8.480000;8.840000;8.840000;41200
2016-06-02;8.870000;9.250000;8.870000;9.100000;9.100000;55800
2016-06-03;9.120000;9.280000;9.050000;9.260000;9.260000;80300
2016-06-06;9.330000;9.350000;9.110000;9.170000;9.170000;118500
2016-06-07;9.130000;9.190000;9.010000;9.110000;9.110000;82300
2016-06-08;9.110000;9.160000;8.880000;9.110000;9.110000;122400
2016-06-09;9.110000;9.270000;8.585000;9.160000;9.160000;66300
2016-06-10;9.140000;9.490000;8.810000;8.900000;8.900000;53600
2016-06-13;8.770000;9.010000;8.380000;8.500000;8.500000;58400
2016-06-14;8.380000;8.380000;8.020000;8.250000;8.250000;53000
2016-06-15;8.370000;8.795000;8.060000;8.620000;8.620000;30200
2016-06-16;8.140000;9.010000;8.140000;8.530000;8.530000;45700
2016-06-17;8.190000;8.750000;8.190000;8.560000;8.560000;96500
2016-06-20;8.820000;8.950000;8.700000;8.760000;8.760000;39800
2016-06-21;8.850000;8.850000;8.340000;8.480000;8.480000;38300
2016-06-22;8.850000;9.260000;8.620000;8.880000;8.880000;90500
2016-06-23;9.090000;9.230000;8.880000;9.120000;9.120000;97800
2016-06-24;8.890000;9.000000;8.200000;8.500000;8.500000;488600
2016-06-27;8.340000;8.500000;8.189000;8.460000;8.460000;87600
2016-06-28;8.460000;8.540000;8.170000;8.320000;8.320000;70200
2016-06-29;8.480000;8.480000;8.170000;8.390000;8.390000;110400
2016-06-30;8.240000;8.240000;7.750000;7.890000;7.890000;154800
2016-07-01;7.970000;8.042000;7.420000;7.850000;7.850000;124400
2016-07-05;7.890000;8.010000;7.580000;7.950000;7.950000;38300
2016-07-06;7.910000;8.000000;7.800000;7.870000;7.870000;56400
2016-07-07;7.860000;7.880000;7.460000;7.610000;7.610000;45700
2016-07-08;6.020000;6.710000;5.110000;5.320000;5.320000;796300
2016-07-11;5.610000;5.610000;5.140000;5.220000;5.220000;344700
2016-07-12;5.250000;5.490000;4.950000;4.960000;4.960000;337200
2016-07-13;5.000000;5.120000;4.920000;5.110000;5.110000;296300
2016-07-14;5.150000;5.240000;4.920000;5.210000;5.210000;198100
2016-07-15;5.200000;5.650000;5.100000;5.120000;5.120000;213300
2016-07-18;5.200000;5.410000;5.110000;5.270000;5.270000;152600
2016-07-19;5.300000;5.300000;4.950000;4.980000;4.980000;209800
2016-07-20;5.300000;5.590000;5.160000;5.420000;5.420000;764700
2016-07-21;5.500000;5.960000;5.490000;5.630000;5.630000;254100
2016-07-22;5.650000;5.720000;5.380000;5.430000;5.430000;107500
2016-07-25;5.460000;5.550000;5.200000;5.230000;5.230000;103500
2016-07-26;5.210000;5.440000;5.200000;5.260000;5.260000;67800
2016-07-27;5.280000;5.780000;5.210000;5.760000;5.760000;150500
2016-07-28;5.840000;5.894000;5.400000;5.590000;5.590000;115500
2016-07-29;5.610000;5.830000;5.480000;5.660000;5.660000;87700
2016-08-01;6.460000;7.329000;6.130000;7.040000;7.040000;1014500
