0,57447;0,57253;0,57253;0,57253;0,57447;0,56673;0,54739;0,52224;0,48743;0,45455;0,4236;0,39458;0,3675;0,31141;0,24565;0,24371;0,28627;0,33462;0,37911;0,4294;0,4913;0,54739;0,59574;0,63056;0,63636;0,63443;0,61896;0,58994;0,54932;0,49323;0,4294;0,37331;0,32689;0,28433;0,24371;0,23404;0,25338;0,26692;0,29787;0,33462;0,35977;0,39652;0,4352;0,47582;0,51644;0,78935;0,78935;0,78935;0,78935;0,78935;0,78009;0,7662;0,74537;0,71991;0,69444;0,68056;0,66667;0,66435;0,68056;0,7037;0,69213;0,65741;0,62731;0,625;0,64352;0,64815;0,6713;0,69444;0,74306;0,74306;0,72222;0,7037;0,67824;0,65509;0,6412;0,64352;0,63889;0,63426;0,65741;0,69213;0,74537;0,72222;0,69444;0,65509;0,64352;0,63889;0,63657;0,63194;0,64815;0,64583;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,62282;0,62476;0,62669;0,61315;0,55319;0,48356;0,42553;0,37137;0,32108;0,2824;0,24952;0,23211;0,2205;0,23017;0,24565;0,26692;0,29207;0,32495;0,35397;0,38491;0,43133;0,4913;0,55126;0,59768;0,6499;0,68859;0,7118;0,70406;0,70019;0,67118;0,61702;0,55706;0,50097;0,43907;0,38491;0,34236;0,30948;0,28627;0,27079;0,27079;0,28433;0,30754;0,33462;0,37331;0,42747;0,65278;0,65046;0,64815;0,63426;0,60185;0,58333;0,58102;0,59722;0,62269;0,65278;0,67361;0,68056;0,69676;0,68056;0,66898;0,6412;0,6088;0,57176;0,5463;0,52315;0,5;0,4838;0,47917;0,49074;0,53704;0,59954;0,62037;0,61343;0,61111;0,56944;0,52546;0,50694;0,50463;0,52315;0,55324;0,59259;0,63426;0,6713;0,69907;0,6875;0,66435;0,63889;0,61574;0,58102;0,54398;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0,71373;0,706;0,70986;0,7176;0,72147;0,706;0,6441;0,56673;0,49903;0,44294;0,39265;0,35397;0,32882;0,32689;0,34043;0,37718;0,43714;0,50677;0,57834;0,6441;0,70793;0,76596;0,81044;0,83559;0,82592;0,7853;0,7176;0,63443;0,54739;0,47002;0,40619;0,35783;0,32495;0,30561;0,29981;0,31528;0,3501;0,40232;0,46422;0,52805;0,58801;0,64797;0,70406;0,75048;0,78723;0,40741;0,40972;0,40972;0,40972;0,40972;0,40741;0,39583;0,38657;0,37731;0,37731;0,37963;0,38426;0,39583;0,40278;0,40046;0,39352;0,37963;0,37269;0,36806;0,36806;0,37037;0,37963;0,38426;0,3912;0,3912;0,38657;0,37963;0,37269;0,37269;0,375;0,37963;0,38426;0,39583;0,40509;0,40972;0,40509;0,40278;0,40046;0,39583;0,39352;0,3912;0,39352;0,40046;0,40741;0,41435;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,83559;0,83752;0,83559;0,82979;0,82785;0,82592;0,80464;0,75822;0,70213;0,65764;0,59961;0,53191;0,46422;0,40426;0,3617;0,33656;0,34043;0,37524;0,42747;0,4971;0,56673;0,6325;0,69246;0,74662;0,79691;0,83946;0,86267;0,8646;0,83172;0,77756;0,70986;0,6383;0,57253;0,51257;0,45455;0,40232;0,35977;0,32495;0,30948;0,31721;0,34623;0,39072;0,44101;0,5029;0,56673;0,41898;0,42361;0,4213;0,4213;0,42361;0,4213;0,41435;0,40046;0,3912;0,38194;0,37731;0,37963;0,3912;0,40509;0,41667;0,42361;0,42824;0,42824;0,42361;0,41898;0,41204;0,40972;0,41204;0,41667;0,4213;0,42824;0,43287;0,43287;0,42824;0,42361;0,41667;0,40972;0,40741;0,40509;0,40972;0,41435;0,42593;0,42593;0,42824;0,43287;0,43519;0,42361;0,41435;0,40741;0,40509;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,82398;0,82398;0,82398;0,82205;0,82398;0,82398;0,82592;0,82398;0,81044;0,77176;0,70986;0,64217;0,58221;0,52031;0,45455;0,39652;0,3675;0,37137;0,39845;0,42747;0,47002;0,53191;0,60155;0,66731;0,72534;0,78337;0,84139;0,87814;0,89749;0,88975;0,85687;0,80271;0,74275;0,67311;0,60155;0,53385;0,46228;0,40426;0,36944;0,34429;0,35203;0,37137;0,40619;0,45261;0,52031;0,5625;0,5625;0,5625;0,5625;0,5625;0,56481;0,56481;0,5625;0,56019;0,5463;0,52778;0,51852;0,52083;0,53241;0,53704;0,54861;0,5787;0,59028;0,57639;0,5625;0,55556;0,53935;0,53009;0,52546;0,53009;0,5463;0,57176;0,59259;0,59954;0,59954;0,58796;0,55556;0,52546;0,51157;0,5162;0,52546;0,53935;0,55324;0,57176;0,60185;0,61111;0,59259;0,56481;0,53472;0,50231;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,76209;0,76983;0,76983;0,76402;0,76209;0,70793;0,64603;0,5764;0,49903;0,42747;0,36557;0,30561;0,26112;0,25145;0,27079;0,33462;0,41586;0,49516;0,57447;0,63636;0,69052;0,74468;0,77563;0,7853;0,7795;0,76789;0,73114;0,68279;0,62863;0,58414;0,52031;0,45648;0,40232;0,3559;0,30561;0,24178;0,19536;0,19536;0,23985;0,30948;0,38104;0,44294;0,50484;0,5706;0,64217;0,55787;0,55324;0,55324;0,55556;0,55324;0,54861;0,53704;0,5463;0,55787;0,55324;0,53935;0,54167;0,53935;0,54398;0,54398;0,54861;0,56713;0,58102;0,59259;0,57639;0,56944;0,56481;0,5625;0,5625;0,5625;0,5625;0,5625;0,5625;0,56713;0,59259;0,59028;0,5787;0,56019;0,54167;0,53935;0,52778;0,53009;0,53472;0,52778;0,53009;0,54398;0,56019;0,56481;0,56713;0,56019;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,79884;0,80077;0,79884;0,79691;0,78917;0,76983;0,71373;0,65184;0,58994;0,52418;0,45068;0,38298;0,31141;0,24565;0,23791;0,26692;0,33849;0,41586;0,48549;0,54932;0,61896;0,68859;0,74275;0,74855;0,75242;0,72147;0,66344;0,59381;0,53385;0,48162;0,42553;0,37524;0,32108;0,2766;0,26306;0,2766;0,31335;0,37718;0,44294;0,51838;0,58221;0,64217;0,68665;0,73694;0,75435;0,625;0,62269;0,625;0,625;0,59722;0,49769;0,49769;0,50231;0,50463;0,52778;0,53241;0,53704;0,53009;0,53472;0,53241;0,53472;0,53935;0,55787;0,5625;0,54861;0,5463;0,54861;0,55324;0,55787;0,55324;0,55324;0,55093;0,55324;0,55093;0,54167;0,53935;0,53704;0,53704;0,5463;0,55093;0,5463;0,54861;0,55556;0,5625;0,5625;0,5625;0,56481;0,56944;0,57639;0,5787;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,80271;0,80077;0,80271;0,79304;0,75435;0,706;0,65377;0,59768;0,54545;0,48936;0,44294;0,39845;0,34623;0,30561;0,31141;0,36364;0,44487;0,52224;0,59574;0,65957;0,72534;0,77563;0,79497;0,79691;0,77563;0,72534;0,66151;0,61702;0,58221;0,54932;0,51451;0,47969;0,44294;0,40619;0,37524;0,34043;0,32495;0,34236;0,39845;0,45648;0,5087;0,56286;0,62476;0,69052;0,74275;0,47685;0,47917;0,47917;0,47917;0,47917;0,49306;0,53241;0,53704;0,53935;0,53472;0,50694;0,49769;0,48611;0,48611;0,48611;0,49306;0,50463;0,50231;0,49769;0,49537;0,49306;0,48843;0,49074;0,48843;0,49306;0,50231;0,50463;0,50694;0,50694;0,51389;0,52083;0,52083;0,51389;0,50926;0,50694;0,49074;0,49769;0,50231;0,50231;0,51157;0,51852;0,51852;0,51157;0,50231;0,50231;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,83366;0,83172;0,83559;0,83366;0,83946;0,83559;0,83559;0,83366;0,83366;0,80464;0,75048;0,68859;0,62476;0,55706;0,49323;0,43133;0,36944;0,30948;0,26306;0,25725;0,29014;0,35397;0,42166;0,4971;0,57253;0,6441;0,69439;0,74081;0,77176;0,77369;0,75435;0,72727;0,65377;0,57253;0,51257;0,46422;0,40232;0,3617;0,31721;0,29014;0,29014;0,32882;0,39458;0,47002;0,55319;0,52315;0,52778;0,52546;0,52546;0,52083;0,52315;0,52315;0,52083;0,5162;0,50694;0,50463;0,50926;0,51852;0,52778;0,53935;0,53935;0,54398;0,54861;0,55093;0,55093;0,55324;0,55556;0,56019;0,56481;0,56944;0,56713;0,56481;0,5625;0,5625;0,55556;0,55556;0,54398;0,54398;0,54398;0,5463;0,55556;0,5463;0,54398;0,52778;0,52083;0,52546;0,53704;0,53472;0,54167;0,53704;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,16248;0,16248;0,16054;0,15861;0,15667;0,15861;0,16828;0,19149;0,26499;0,34236;0,43133;0,51064;0,58221;0,63443;0,67311;0,70213;0,71373;0,69826;0,65184;0,58414;0,48936;0,38491;0,29014;0,22824;0,18762;0,14894;0,12573;0,12186;0,11992;0,12766;0,16054;0,22244;0,29014;0,38298;0,46035;0,51838;0,56093;0,59574;0,62476;0,6499;0,67118;0,67892;0,66538;0,62282;0,55513;0,3287;0,33333;0,33565;0,33796;0,33796;0,34259;0,34954;0,39583;0,42361;0,44213;0,44676;0,45139;0,4537;0,46065;0,46528;0,46296;0,46065;0,46065;0,45833;0,44907;0,44907;0,4537;0,4537;0,44444;0,43519;0,43981;0,43287;0,43056;0,43056;0,42824;0,43287;0,43056;0,46065;0,45833;0,4537;0,44676;0,44213;0,43287;0,43287;0,43287;0,43287;0,43519;0,43519;0,43056;0,42361;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,14313;0,14894;0,16054;0,19342;0,25725;0,36364;0,45648;0,52805;0,5764;0,61702;0,6441;0,66731;0,68279;0,69052;0,67698;0,63443;0,57253;0,49516;0,40426;0,31528;0,24178;0,18956;0,147;0,11412;0,098646;0,10445;0,12573;0,17795;0,23211;0,30754;0,39458;0,47582;0,55126;0,61122;0,66344;0,70213;0,7176;0,71373;0,69052;0,6441;0,58607;0,51451;0,4236;0,32302;0,22631;0,37269;0,375;0,37037;0,37037;0,41898;0,43519;0,43056;0,42824;0,42824;0,43287;0,43056;0,43287;0,43519;0,43981;0,43981;0,43287;0,42593;0,41898;0,42593;0,43056;0,42824;0,38889;0,39815;0,41204;0,42361;0,4213;0,42593;0,40046;0,43519;0,43287;0,43519;0,43519;0,4375;0,44676;0,4537;0,45602;0,45602;0,45602;0,45602;0,44907;0,44444;0,44444;0,44907;0,4537;0,44676;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,53578;0,53578;0,53578;0,53578;0,53191;0,51451;0,48936;0,46422;0,4294;0,39265;0,3617;0,33269;0,30561;0,27853;0,25532;0,24565;0,24758;0,25532;0,26692;0,28433;0,29981;0,32495;0,36364;0,41393;0,46422;0,5087;0,54932;0,58414;0,61122;0,61122;0,60348;0,58994;0,56093;0,51064;0,45261;0,40426;0,36364;0,33075;0,30174;0,2766;0,25532;0,24952;0,25532;0,26692;0,2882;0,53472;0,53472;0,53472;0,53704;0,53704;0,53704;0,54167;0,55093;0,55556;0,56019;0,56944;0,58333;0,59491;0,60417;0,60648;0,61343;0,6088;0,60648;0,60417;0,60417;0,59259;0,58333;0,57407;0,56713;0,5625;0,56019;0,56481;0,58102;0,59722;0,59491;0,59028;0,58333;0,57639;0,57407;0,57639;0,58102;0,58565;0,59259;0,59259;0,59028;0,59028;0,59259;0,58333;0,58796;0,58333;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,58801;0,58801;0,58801;0,58607;0,58027;0,56286;0,52611;0,47582;0,42747;0,37911;0,33462;0,29981;0,2824;0,2824;0,29207;0,30948;0,34236;0,39072;0,43714;0,48356;0,52418;0,55706;0,58027;0,58801;0,58221;0,55126;0,51064;0,45455;0,39458;0,33462;0,28433;0,24178;0,21277;0,21083;0,23598;0,27466;0,32689;0,38878;0,44681;0,5029;0,55319;0,58994;0,60735;0,60928;0,60542;0,58796;0,58796;0,58796;0,58796;0,58796;0,58565;0,58796;0,58333;0,58102;0,58333;0,58333;0,58102;0,5787;0,58102;0,57407;0,57176;0,57407;0,5787;0,5787;0,58565;0,59491;0,60417;0,60185;0,60648;0,60648;0,60417;0,59954;0,59259;0,58333;0,57639;0,54861;0,55324;0,56019;0,56713;0,57639;0,58333;0,59722;0,59954;0,60185;0,60648;0,61574;0,62037;0,625;0,62963;0,63657;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,60155;0,60155;0,60155;0,59768;0,57447;0,52805;0,47195;0,41393;0,35977;0,31528;0,27853;0,24758;0,22824;0,21857;0,22244;0,23985;0,27853;0,32689;0,38104;0,44294;0,5029;0,55319;0,59381;0,62669;0,64603;0,65377;0,65184;0,6325;0,59188;0,53578;0,47389;0,41586;0,3617;0,31528;0,27466;0,23985;0,22244;0,22631;0,24952;0,29981;0,35783;0,42166;0,48936;0,55319;0,60155;0,65046;0,65046;0,65278;0,65278;0,64583;0,63194;0,61574;0,61574;0,61806;0,62037;0,625;0,62731;0,63194;0,63657;0,63657;0,63889;0,64583;0,6412;0,62731;0,61806;0,61343;0,61343;0,61806;0,62269;0,62037;0,62037;0,62269;0,62037;0,61111;0,59722;0,58565;0,58565;0,59722;0,60648;0,61574;0,62037;0,62963;0,625;0,62963;0,62269;0,62269;0,61574;0,61111;0,61111;0,61111;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
0,80658;0,80464;0,80464;0,80271;0,80271;0,80658;0,81044;0,81238;0,81818;0,82398;0,83366;0,83946;0,84526;0,84526;0,84526;0,84139;0,83559;0,82979;0,82205;0,81625;0,81625;0,81625;0,82205;0,82592;0,82592;0,82785;0,83172;0,83366;0,82205;0,82398;0,82979;0,84139;0,853;0,86267;0,87234;0,88008;0,88975;0,89362;0,89555;0,89168;0,88201;0,86847;0,85493;0,8472;0,83946;0,60648;0,6088;0,61111;0,61111;0,59491;0,55324;0,50694;0,46759;0,42593;0,38426;0,34954;0,31944;0,29167;0,28472;0,30093;0,34028;0,38889;0,43287;0,47222;0,51157;0,53704;0,56481;0,5787;0,59028;0,60417;0,61574;0,60648;0,58565;0,57407;0,54861;0,50694;0,46991;0,43287;0,39815;0,36574;0,34028;0,31944;0,30324;0,29398;0,31019;0,34028;0,38426;0,42824;0,46759;0,49537;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0,75242;0,74855;0,74662;0,74468;0,74855;0,75822;0,75822;0,75822;0,76402;0,76596;0,76596;0,76402;0,76209;0,75822;0,74662;0,73308;0,7176;0,70019;0,68859;0,68279;0,68665;0,69826;0,70793;0,71567;0,7176;0,72147;0,73114;0,73888;0,74081;0,74468;0,74275;0,73501;0,72727;0,71954;0,7118;0,70793;0,70793;0,70793;0,70793;0,70406;0,70406;0,70406;0,70793;0,70793;0,70213;0,62963;0,63426;0,63657;0,63657;0,62731;0,59954;0,58565;0,57407;0,54861;0,50463;0,46065;0,42361;0,38657;0,34259;0,2963;0,25;0,21528;0,19676;0,20602;0,25;0,31019;0,37963;0,44444;0,49306;0,53241;0,5625;0,57407;0,57407;0,5625;0,53472;0,49074;0,44213;0,39583;0,35648;0,31713;0,27546;0,23148;0,2037;0,2037;0,23148;0,28241;0,33796;0,40046;0,46296;0,5162;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0,72921;0,72921;0,72921;0,72727;0,72727;0,72727;0,72534;0,72147;0,71954;0,72921;0,73694;0,74081;0,73694;0,73114;0,72727;0,72727;0,72727;0,72727;0,72921;0,73114;0,73888;0,74662;0,76209;0,77176;0,76209;0,74662;0,73114;0,71954;0,71567;0,7118;0,7176;0,72727;0,73114;0,72921;0,73308;0,72921;0,73501;0,73694;0,74081;0,75242;0,75435;0,75629;0,7795;0,80851;0,80464;0,56481;0,56481;0,56481;0,56713;0,56481;0,56944;0,5787;0,60185;0,58333;0,4838;0,34954;0,21296;0,092593;0,018519;0,018519;0,0625;0,12269;0,21296;0,32176;0,43981;0,55093;0,6412;0,67361;0,68981;0,68056;0,64352;0,53472;0,42361;0,32639;0,22454;0,12269;0,041667;0;0;0,030093;0,085648;0,16667;0,26389;0,3588;0,45139;0,5463;0,61111;0,66667;0,69907;0,68981;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0,59961;0,60155;0,59768;0,60348;0,60928;0,59381;0,59188;0,59574;0,59381;0,60155;0,60348;0,59961;0,58994;0,58414;0,58994;0,58414;0,58221;0,58027;0,58801;0,59574;0,60542;0,62282;0,62863;0,62669;0,62669;0,6325;0,62282;0,61509;0,61702;0,62282;0,62089;0,60928;0,59381;0,58607;0,5648;0,55126;0,54739;0,54545;0,53578;0,54545;0,5648;0,58221;0,59188;0,58994;0,59381;0,72685;0,72917;0,72917;0,71065;0,66898;0,62037;0,55556;0,50926;0,42824;0,35417;0,27778;0,21296;0,18981;0,22454;0,29167;0,35648;0,41898;0,48148;0,53241;0,56019;0,58796;0,62269;0,65509;0,67824;0,68287;0,65972;0,63426;0,62731;0,55093;0,4838;0,41898;0,34722;0,28704;0,24074;0,19907;0,19213;0,21528;0,27546;0,33102;0,38426;0,44444;0,50231;0,5625;0,60417;0,61343;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
0,68085;0,68279;0,68085;0,68472;0,68859;0,70019;0,71373;0,70793;0,67311;0,66151;0,66538;0,65957;0,63443;0,62669;0,60928;0,59574;0,60735;0,61122;0,62476;0,64797;0,65184;0,67118;0,67505;0,67311;0,66538;0,66151;0,65764;0,66538;0,64023;0,64217;0,64023;0,63636;0,63443;0,63443;0,62282;0,61122;0,61315;0,60928;0,61509;0,61122;0,61122;0,62476;0,64603;0,66538;0,66925;0,73843;0,73843;0,73843;0,73611;0,72685;0,7037;0,66898;0,61343;0,54398;0,5;0,4375;0,375;0,29861;0,22222;0,18519;0,17593;0,20833;0,29398;0,38657;0,47222;0,51389;0,56481;0,59954;0,63657;0,67824;0,69907;0,6875;0,62269;0,5787;0,50231;0,40509;0,31944;0,26389;0,21991;0,18287;0,1875;0,24537;0,31481;0,39583;0,46296;0,51852;0,56713;0,59028;0,62037;0,64583;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
